6153619.887640,-6100707.435930,-304799.494382,-2816377.605732,1236150.224719,299790.321298,-413720.106889,2
6895677.766854,-1197626.417356,162854.030899,1466547.498659,3287112.598315,28567.657887,1386388.453084,0
7122718.452722,10734435.205786,649173.008596,-1142933.473206,2854665.816619,-1969102.676661,-2343724.597992,9
6422953.076923,-6475973.293886,-326825.000000,-2582634.706960,1284787.142857,338268.553114,-284773.129252,2
6914762.556818,-1617282.212681,85322.130682,1579004.140948,2798624.275568,687686.059691,878445.565841,0
6725377.259786,-7886201.415889,-210929.466192,-3043952.448677,1467765.480427,196763.258824,-581860.583073,2
7539331.404959,-1965450.229720,304722.892562,1198444.022266,3411520.661157,-399834.008606,1816922.913735,0
5787451.573770,9767874.206719,562106.950820,-484340.177157,1888234.032787,-1111666.542005,-1587661.896587,9
6405647.119565,-2680565.965265,-491567.934783,-3362717.818998,1337970.217391,80886.980151,-406663.834278,2
7573264.615385,-2015172.958580,207707.307692,2360659.144052,3689237.188329,907933.769639,1146988.184325,0
5823920.097656,-5627650.804596,-196291.230469,-2214520.908966,1073421.503906,420140.429535,-471085.099640,2
6781832.028169,-2626541.888593,179683.056338,1126163.301686,2725358.112676,600651.952668,284598.587026,0
6245172.605863,7215096.059268,553905.684039,-556533.231918,1936019.804560,-910797.855097,-1595514.191238,9
5634389.488055,9808299.920558,335067.389078,316225.530000,1883952.184300,-844493.764575,-1265486.811961,9
6025408.625954,-8499889.546064,-293676.297710,-2176812.009790,1156957.385496,850140.489482,-448397.031350,2
6798491.432665,-3146321.589806,55284.584527,1511637.726373,2770974.670487,463698.753048,463643.700298,0
6628764.110429,4748249.876924,583543.251534,345220.629681,2047800.184049,-584924.622304,-1088711.179570,9
6173622.407407,12523137.837220,366011.574074,-501320.516690,2158101.990741,-958302.990969,-1112718.127286,9
6560430.631579,-6696745.748477,-166600.894737,-2488758.154571,1507511.684211,432358.758449,-565303.043767,2
7139605.206612,-1928005.375544,262737.107438,1026521.593698,3332990.495868,296946.310817,1013895.009448,0
6383113.882979,-7330366.792666,-486214.468085,-2020668.021729,1567002.127660,676469.402445,-666426.858307,2
7711346.960526,-4012875.237465,-36526.736842,1878882.777839,3790357.578947,1153628.914404,856497.560111,0
6548987.644231,7562548.490816,416956.057692,-2458353.161366,2310924.423077,-786015.726085,-1717977.290434,9
6347653.859649,10073442.421258,208774.912281,-1783405.153381,2272038.070175,-473428.111214,-1451721.078281,9
6477549.787234,-4063670.123736,-324683.723404,-3161139.931341,1468489.840426,-31652.681455,-183965.755244,2
6388999.942197,1147157.847238,211739.913295,1171351.799759,2657872.369942,336217.078252,658879.938187,0
6565302.857143,-6680760.612245,-196714.285714,-2698382.938776,1435131.803571,456824.693878,-633380.013138,2
6837408.310056,-1980561.052714,206429.622905,870929.169501,3314732.891061,-325638.716644,1172117.237290,0
4326995.217391,4432150.018904,-244023.913043,-1701861.644612,797440.434783,324867.429112,-220672.854442,2
3935031.157895,18836491.672022,-533234.526316,-5822999.847091,670892.921053,-2392499.793906,180615.270914,7
5528846.988417,1484832.464036,140355.347490,-4797461.314903,1310089.575290,298225.257897,-2345941.945409,3
4508596.883721,4055083.071498,-299226.488372,-1723819.357382,837237.348837,365496.566901,-290676.797620,2
3506391.063830,15875156.020824,-435252.446809,-5678801.401086,678072.127660,-2253813.171118,42557.410593,7
5440200.878906,2294186.557159,132255.351562,-5223883.634949,1280064.140625,494839.671021,-2265665.350342,3
4375416.274038,5073322.169240,-366969.519231,-2501188.105584,812449.615385,180966.446006,-240782.618343,2
3788128.085106,18481229.470349,-562416.063830,-6151338.911272,677513.297872,-2053743.449525,251835.991399,7
4293190.000000,5470721.372549,-415560.000000,-2401170.147059,762813.750000,-74608.823529,-131451.286765,2
5077368.750000,3458235.625000,266326.250000,765165.446429,1109552.559524,5405.426587,423701.718159,5
3762561.428571,17578888.163265,-557660.714286,-6141498.446712,679071.746032,-2056354.758125,274670.543378,7
5081287.907950,1165721.279214,109737.489540,-4622768.908457,1022756.987448,144769.385165,-1720954.478388,3
4773169.907834,2334154.827879,-465883.824885,-2760135.725966,1020686.267281,87057.971501,-520308.099769,2
3768147.540984,14570244.686912,-701287.622951,-6091580.372212,659967.868852,-1739286.424348,335604.655559,7
5364399.790795,2487396.247790,75720.062762,-5195404.673500,1137865.481172,-280385.997532,-2413067.299067,3
4722442.710280,4359949.285527,-517137.616822,-2738873.860599,971789.509346,173035.841558,-300615.867325,2
5232820.272374,1856518.108677,308780.194553,1375159.177126,1418182.996109,820206.393889,1108200.364729,5
3464562.781065,12728491.538812,-535821.390533,-5014597.159938,473823.195266,-1245774.067960,123086.279542,7
5215883.211207,192910.105715,2045.495690,-5751598.291654,1056982.693966,612466.745132,-2126112.065435,3
4891537.500000,1529043.750000,-113921.250000,-1523725.347222,953840.486111,175189.131944,-409490.855838,2
3670328.333333,12914969.259259,-400959.166667,-5085348.518519,569549.583333,-2431551.712963,-182039.699074,7
5494192.377049,1861870.198871,248777.581967,-5672151.881215,1195359.528689,-191272.769081,-2205219.072662,3
4575035.142857,3066021.330612,-315180.000000,-1717201.571429,841797.500000,295843.714286,-280868.333333,2
3340677.870370,12261229.167810,-449283.240741,-4165921.668953,422098.981481,-1547760.180613,96452.768633,7
5276662.500000,851995.588235,180675.000000,-5088365.798319,1027375.714286,184781.848739,-1979126.794718,3
4960451.538462,1206683.880961,-223861.153846,-1499627.673164,1064194.615385,860639.222067,-359387.793247,2
3355290.000000,11527020.000000,-419220.000000,-4081931.158537,421426.371951,-1618279.756098,18054.807778,7
5606981.437500,2688402.923437,162540.187500,-5672108.357813,1246693.937500,172828.985937,-2648825.878646,3
5136066.272727,3609060.857851,-412587.681818,-3023885.635537,1099860.204545,194744.743388,-314825.413016,2
3365565.092025,13007685.115736,-430321.104294,-4311981.818284,412693.251534,-1441618.241936,78912.216117,7
5129562.564103,-369134.788516,66337.051282,-5366267.035941,1056163.141026,387305.191760,-2069017.282490,3
6624429.787234,-5199635.904633,-683908.191489,-4262980.732609,1827272.127660,-131609.641618,-464120.829938,2
6851036.229508,-444204.761265,-24109.344262,-147568.322584,2764621.516393,-778591.928693,1049617.592493,8
5916253.992095,1614252.447781,50076.758893,-7204798.069959,1314161.146245,-228377.615960,-2860128.156353,3
6861392.130178,-644244.853121,20135.946746,-207881.578376,2671163.476331,-1018561.871783,133493.665138,0
6443264.723247,-6444393.812040,-390867.952030,-2928418.392383,1489361.845018,-299527.556882,-364695.846598,2
6606924.265928,270208.465251,238139.626039,296453.996017,2331324.432133,-124352.462803,615605.944706,8
6414785.563636,-3188916.515306,174111.218182,-8412241.727802,1643909.890909,-561537.079736,-3763789.520132,3
6998439.603399,-1675273.468690,16275.934844,1091606.181054,3041507.082153,-1015109.275213,786537.602581,0
6237167.362637,-3466867.966832,-367366.263736,-3166643.060419,1539826.373626,536475.089562,-471429.249286,2
