68340.000000,1133985.000000,24958635.000000,621645375.000000,1163055.000000,19650810.000000,428701410.000000,21406485.000000,366186630.000000,415950645.000000,3
79815.000000,1336965.000000,28532205.000000,684160665.000000,1202070.000000,20130465.000000,430335705.000000,20674380.000000,346334625.000000,389162640.000000,0
70380.000000,1261230.000000,29297460.000000,754998900.000000,1141380.000000,19827270.000000,450144360.000000,20231190.000000,342699600.000000,383064570.000000,2
92565.000000,1577430.000000,33762510.000000,809128260.000000,1440495.000000,24598830.000000,527753610.000000,25131015.000000,429310350.000000,476565165.000000,8
64005.000000,1067175.000000,23521455.000000,584165475.000000,1096500.000000,18408450.000000,400945170.000000,20069520.000000,338358480.000000,385017870.000000,3
87720.000000,1477980.000000,32089710.000000,783442620.000000,1342830.000000,22513950.000000,487157610.000000,23560470.000000,392004870.000000,453220680.000000,0
66810.000000,1156170.000000,26224710.000000,664920660.000000,1067430.000000,18021360.000000,399577860.000000,18517080.000000,306060180.000000,342069240.000000,2
97410.000000,1647810.000000,35043120.000000,835617150.000000,1497105.000000,25305690.000000,538486050.000000,25943445.000000,437817660.000000,489632895.000000,8
69105.000000,1176825.000000,26431005.000000,665791995.000000,1176060.000000,20160300.000000,446217360.000000,21642360.000000,372703920.000000,419787120.000000,3
84915.000000,1416270.000000,30206790.000000,724016910.000000,1349460.000000,22501965.000000,479335995.000000,24091890.000000,400989795.000000,467401230.000000,0
72420.000000,1270410.000000,29147520.000000,746085120.000000,1145460.000000,19503930.000000,436164240.000000,19930290.000000,330731430.000000,371726760.000000,2
92565.000000,1546320.000000,32434980.000000,761119410.000000,1425705.000000,23758095.000000,497446095.000000,24726585.000000,410847075.000000,467344365.000000,8
69870.000000,1193910.000000,26923920.000000,680636310.000000,1182435.000000,20413260.000000,454214160.000000,21743085.000000,378349620.000000,422724975.000000,3
89505.000000,1522605.000000,33022245.000000,803377245.000000,1423410.000000,24215820.000000,525796740.000000,26141580.000000,444593010.000000,528236070.000000,0
68085.000000,1163820.000000,26066610.000000,652931580.000000,1084005.000000,18141465.000000,396859815.000000,18876375.000000,309852795.000000,351483075.000000,2
89250.000000,1502205.000000,31601895.000000,743114625.000000,1385670.000000,23582910.000000,499321620.000000,23778750.000000,408224400.000000,440278410.000000,8
70635.000000,1186260.000000,26387910.000000,662674110.000000,1194675.000000,20375010.000000,448781130.000000,21902205.000000,378130320.000000,424359015.000000,3
88485.000000,1513170.000000,32738430.000000,792033570.000000,1369605.000000,23514825.000000,510688245.000000,24166605.000000,415028565.000000,466503375.000000,0
65280.000000,1127355.000000,25540545.000000,647726775.000000,1058505.000000,17970615.000000,400598625.000000,18426555.000000,307806165.000000,339456255.000000,2
84915.000000,1408110.000000,29329080.000000,685152870.000000,1325490.000000,22175055.000000,464345565.000000,22902570.000000,386422155.000000,427227000.000000,8
69870.000000,1164330.000000,25690740.000000,641102130.000000,1182180.000000,20016990.000000,437533590.000000,21631140.000000,370479810.000000,418047510.000000,3
80070.000000,1330845.000000,28362375.000000,679660935.000000,1248480.000000,21044385.000000,450955515.000000,22121250.000000,376569465.000000,427700790.000000,0
66555.000000,1149540.000000,25997760.000000,656226690.000000,1038615.000000,17670480.000000,392705100.000000,17630955.000000,296062650.000000,319188345.000000,2
89250.000000,1495575.000000,31303035.000000,732717765.000000,1384395.000000,23422770.000000,492904290.000000,23767275.000000,405250080.000000,440919735.000000,8
67065.000000,1120725.000000,24947415.000000,627458355.000000,1132455.000000,19172175.000000,421839105.000000,20634855.000000,352144545.000000,396183045.000000,3
81090.000000,1359660.000000,29113860.000000,699007530.000000,1247715.000000,21211410.000000,457589340.000000,21896595.000000,376063800.000000,420362145.000000,0
71910.000000,1249500.000000,27919440.000000,700562010.000000,1206150.000000,20709825.000000,452633415.000000,21919290.000000,372403785.000000,421091700.000000,3
36720.000000,577065.000000,11590005.000000,265640385.000000,589305.000000,9146085.000000,182199795.000000,9541845.000000,146077515.000000,155869005.000000,1
86955.000000,1509600.000000,32877660.000000,801275790.000000,1342575.000000,22763085.000000,490565685.000000,23844285.000000,396204975.000000,465273765.000000,0
44880.000000,627555.000000,12277995.000000,285542625.000000,709665.000000,9638235.000000,181469475.000000,11734335.000000,152832975.000000,201583365.000000,7
67575.000000,1165350.000000,26044680.000000,652858140.000000,1148265.000000,19678350.000000,431949090.000000,20801625.000000,354928890.000000,394797375.000000,3
31620.000000,516120.000000,10716120.000000,251696220.000000,495210.000000,8033010.000000,166342110.000000,7804530.000000,125736930.000000,123768840.000000,1
87720.000000,1490730.000000,32301870.000000,787641450.000000,1364760.000000,22715655.000000,487991205.000000,24354540.000000,399282315.000000,476930070.000000,0
43860.000000,588030.000000,11069040.000000,249375210.000000,694875.000000,9142515.000000,166621335.000000,11505855.000000,146367705.000000,197738985.000000,7
70380.000000,1196460.000000,26638320.000000,668189250.000000,1210740.000000,20299530.000000,441178050.000000,22333920.000000,370515510.000000,433004280.000000,3
36975.000000,623985.000000,13090425.000000,307779135.000000,602055.000000,10043685.000000,209594955.000000,9885585.000000,162976875.000000,163655685.000000,1
89505.000000,1515465.000000,32826405.000000,799880175.000000,1391535.000000,23104530.000000,496383000.000000,24781665.000000,404997630.000000,484040745.000000,0
46410.000000,627555.000000,12140805.000000,277840605.000000,767295.000000,9960810.000000,184177320.000000,13278615.000000,163562100.000000,238795515.000000,7
72930.000000,1245675.000000,27807495.000000,696552645.000000,1272705.000000,21615585.000000,473086965.000000,23818275.000000,402470325.000000,468508695.000000,3
30600.000000,507450.000000,10641150.000000,251037300.000000,476850.000000,7876950.000000,164992650.000000,7474050.000000,122927850.000000,117820200.000000,1
98685.000000,1725585.000000,37970265.000000,927296025.000000,1535355.000000,26573295.000000,583694235.000000,27851355.000000,476549865.000000,559359585.000000,0
42840.000000,586500.000000,11165940.000000,253715820.000000,695895.000000,9218505.000000,169243245.000000,11785845.000000,149151795.000000,206802195.000000,7
67320.000000,1147500.000000,25463280.000000,635994990.000000,1136535.000000,19180335.000000,416916075.000000,20436465.000000,342229635.000000,384803925.000000,3
37230.000000,617100.000000,12872400.000000,301897050.000000,596955.000000,9853710.000000,205167900.000000,9650475.000000,158567670.000000,157272015.000000,1
88995.000000,1508070.000000,32774130.000000,801685830.000000,1371390.000000,22640175.000000,486086355.000000,24355050.000000,394208835.000000,475868760.000000,0
44625.000000,591855.000000,11114685.000000,250330695.000000,717315.000000,9274605.000000,168148785.000000,12052065.000000,149734215.000000,210235515.000000,7
66555.000000,1130670.000000,25108320.000000,627982380.000000,1123020.000000,18876630.000000,410295000.000000,20166420.000000,336125190.000000,378951930.000000,3
35445.000000,562020.000000,11384220.000000,262367970.000000,565335.000000,8865585.000000,178402335.000000,9091005.000000,140844405.000000,147385665.000000,1
88740.000000,1514700.000000,33068910.000000,810644490.000000,1373175.000000,22822500.000000,492208650.000000,24446085.000000,397992780.000000,478335375.000000,0
45645.000000,641070.000000,12407790.000000,283709430.000000,710940.000000,9667305.000000,179423865.000000,11637690.000000,151115295.000000,198617970.000000,7
69615.000000,1182690.000000,26294070.000000,657720990.000000,1180395.000000,19947885.000000,435661125.000000,21362625.000000,359501295.000000,405183015.000000,3
37230.000000,617865.000000,12879285.000000,301945245.000000,598230.000000,9872070.000000,205310190.000000,9692550.000000,158970060.000000,158321340.000000,1
88485.000000,1505520.000000,32778720.000000,802006110.000000,1363485.000000,22686585.000000,489077505.000000,24224745.000000,396399795.000000,473262915.000000,0
46155.000000,591090.000000,10997130.000000,247497900.000000,734655.000000,9181020.000000,165168600.000000,12236175.000000,146905500.000000,211678815.000000,7
69615.000000,1226040.000000,27490020.000000,689045190.000000,1211760.000000,21001290.000000,459584460.000000,22601160.000000,387098670.000000,443017620.000000,3
34425.000000,556155.000000,11277375.000000,259023645.000000,547740.000000,8767665.000000,176673435.000000,8783220.000000,139197615.000000,141935040.000000,1
87465.000000,1523370.000000,33203550.000000,809843790.000000,1346910.000000,22904100.000000,493619820.000000,23883300.000000,397882110.000000,465923760.000000,0
52785.000000,720375.000000,13858995.000000,315787155.000000,844815.000000,11102955.000000,203063895.000000,14364915.000000,179555955.000000,256581255.000000,7
68340.000000,1190085.000000,26869605.000000,676473945.000000,1182435.000000,20202375.000000,444900795.000000,21875175.000000,368185065.000000,424570155.000000,3
34680.000000,561255.000000,11505345.000000,266588475.000000,536265.000000,8488950.000000,171516570.000000,8372415.000000,129544590.000000,131963265.000000,1
85425.000000,1479255.000000,31998165.000000,774921795.000000,1312230.000000,22068465.000000,469712295.000000,22920420.000000,375668295.000000,438359790.000000,0
44370.000000,601035.000000,11310015.000000,253470255.000000,697170.000000,9128235.000000,164341125.000000,11479080.000000,143654505.000000,196757490.000000,7
68595.000000,1180905.000000,26365725.000000,659942295.000000,1165350.000000,19924935.000000,436678065.000000,21072690.000000,358667955.000000,398784810.000000,3
37485.000000,624240.000000,13072320.000000,307494810.000000,601545.000000,9982230.000000,208766460.000000,9733095.000000,160881030.000000,158759175.000000,1
88995.000000,1520310.000000,33028110.000000,805310400.000000,1346655.000000,22401750.000000,481319640.000000,23607135.000000,383981040.000000,456504825.000000,0
55845.000000,736185.000000,14032395.000000,319634085.000000,933045.000000,12121425.000000,224220225.000000,16534965.000000,207051585.000000,306500055.000000,7
58395.000000,1104150.000000,24399420.000000,579106020.000000,883065.000000,16782825.000000,376495515.000000,14231805.000000,274068135.000000,241617855.000000,4
75990.000000,1279335.000000,27942645.000000,689568195.000000,1170705.000000,20025150.000000,441616650.000000,19851495.000000,344539170.000000,362405235.000000,5
86700.000000,1428000.000000,30065010.000000,717334890.000000,1363485.000000,22512930.000000,473772660.000000,23512275.000000,388692420.000000,434711505.000000,9
85170.000000,1494810.000000,32559420.000000,788405940.000000,1340280.000000,23394210.000000,509550690.000000,22902060.000000,398411490.000000,417803220.000000,6
57630.000000,1098285.000000,24425685.000000,583117935.000000,864195.000000,16527570.000000,372958410.000000,13831455.000000,267734190.000000,233560365.000000,4
76245.000000,1315800.000000,28837440.000000,710890020.000000,1164840.000000,20426265.000000,452585475.000000,19672230.000000,349774065.000000,358953810.000000,5
87465.000000,1457580.000000,30976890.000000,745319100.000000,1380570.000000,23042820.000000,489676500.000000,23857290.000000,398618040.000000,441500370.000000,9
86190.000000,1493535.000000,32319975.000000,778349505.000000,1349205.000000,23306745.000000,504914025.000000,22929345.000000,395786775.000000,416263785.000000,6
53550.000000,1015920.000000,22576170.000000,539205660.000000,810390.000000,15407610.000000,346278270.000000,13050390.000000,251330550.000000,221222190.000000,4
71655.000000,1204365.000000,26176515.000000,641214075.000000,1066920.000000,18256470.000000,401804520.000000,17487900.000000,304617900.000000,309152310.000000,5
79050.000000,1323450.000000,28003590.000000,670949370.000000,1301265.000000,21870840.000000,462830100.000000,23083875.000000,389073900.000000,433705275.000000,9
81600.000000,1417800.000000,30624990.000000,738169410.000000,1220175.000000,21173415.000000,458751375.000000,20052435.000000,348346065.000000,354180465.000000,6
55080.000000,1101090.000000,25006830.000000,603001560.000000,822120.000000,16593360.000000,382083330.000000,13067730.000000,268443600.000000,219182190.000000,4
64005.000000,1087830.000000,23398800.000000,565289100.000000,977670.000000,17086785.000000,373816995.000000,16303680.000000,292008405.000000,291654720.000000,5
81600.000000,1340025.000000,28171635.000000,673739835.000000,1340280.000000,22300260.000000,472208490.000000,23806800.000000,400313280.000000,449136090.000000,9
81600.000000,1421880.000000,31076340.000000,755647620.000000,1292850.000000,22783230.000000,502400490.000000,22426740.000000,399916500.000000,418165830.000000,6
51765.000000,988635.000000,22127115.000000,531682905.000000,797640.000000,15177600.000000,342714390.000000,13045290.000000,249731700.000000,223946610.000000,4
72420.000000,1217370.000000,26744910.000000,662625660.000000,1136535.000000,19347105.000000,427176765.000000,19409835.000000,334841265.000000,354474735.000000,5
85680.000000,1430295.000000,30575775.000000,738565935.000000,1355835.000000,22704945.000000,485339205.000000,23555625.000000,394761165.000000,438583935.000000,9
83130.000000,1400205.000000,29415525.000000,690527505.000000,1252305.000000,20955135.000000,439867605.000000,20761845.000000,345792495.000000,370834515.000000,6
52530.000000,1014135.000000,22776345.000000,546867645.000000,796620.000000,15460650.000000,351246690.000000,12855570.000000,253416960.000000,218576820.000000,4
65280.000000,1116390.000000,24118410.000000,587213490.000000,1014900.000000,17740860.000000,388866330.000000,17072760.000000,304373610.000000,306295800.000000,5
75480.000000,1275000.000000,27050910.000000,648113100.000000,1181415.000000,20153670.000000,429768330.000000,20076915.000000,345049680.000000,363786825.000000,9
76755.000000,1313505.000000,27831975.000000,657877815.000000,1196205.000000,20576715.000000,438082605.000000,20241645.000000,350398815.000000,365824275.000000,6
58140.000000,1135770.000000,25769280.000000,624566400.000000,889950.000000,17401710.000000,399090810.000000,14453910.000000,285397530.000000,246666090.000000,4
75990.000000,1247715.000000,27081765.000000,668243565.000000,1134240.000000,19093125.000000,420644685.000000,19037790.000000,326036625.000000,348566640.000000,5
83640.000000,1432335.000000,30492645.000000,730146855.000000,1326255.000000,22716420.000000,483174510.000000,23030835.000000,394055580.000000,428193195.000000,9
89760.000000,1542495.000000,32969715.000000,785867925.000000,1367310.000000,23542620.000000,505503330.000000,22915320.000000,395649840.000000,413333580.000000,6
53295.000000,1036575.000000,23279715.000000,558358965.000000,788205.000000,15492015.000000,353026335.000000,12430995.000000,249182685.000000,207188265.000000,4
66300.000000,1131180.000000,24719190.000000,608068410.000000,1001640.000000,17549865.000000,389658105.000000,16422000.000000,294854715.000000,287902650.000000,5
74460.000000,1233180.000000,26104350.000000,623852910.000000,1141635.000000,19180080.000000,409381080.000000,19039065.000000,323741370.000000,339115575.000000,9
79305.000000,1366545.000000,29469075.000000,709669335.000000,1209720.000000,21032145.000000,456774105.000000,20289840.000000,355725255.000000,365920410.000000,6
55590.000000,1071510.000000,24150540.000000,584864430.000000,836400.000000,16256505.000000,372624105.000000,13442070.000000,266233515.000000,228419310.000000,4
74205.000000,1260975.000000,27515775.000000,675616125.000000,1181670.000000,20664690.000000,457027830.000000,20657550.000000,370343130.000000,388550130.000000,5
74970.000000,1253070.000000,26397090.000000,630725670.000000,1184985.000000,19992000.000000,422845080.000000,20224305.000000,343823130.000000,366503085.000000,9
86190.000000,1515720.000000,32903160.000000,792668010.000000,1296165.000000,22977285.000000,502895445.000000,21486045.000000,384312285.000000,383988945.000000,6
55590.000000,1075845.000000,24279825.000000,588251595.000000,859095.000000,16618350.000000,379377780.000000,14158365.000000,276503640.000000,245945205.000000,4
62475.000000,1024080.000000,22197240.000000,545194590.000000,969510.000000,16063980.000000,349138860.000000,16297050.000000,272336430.000000,292136160.000000,5
82110.000000,1375470.000000,29268390.000000,707312880.000000,1302030.000000,21759660.000000,462028380.000000,22577190.000000,376275450.000000,418277520.000000,9
81345.000000,1364250.000000,28876710.000000,684515370.000000,1236495.000000,20495115.000000,431581635.000000,20411985.000000,335358405.000000,360289245.000000,6
57630.000000,1103130.000000,24479490.000000,588707280.000000,889950.000000,16817505.000000,372484875.000000,14672700.000000,276559995.000000,255091800.000000,6
57630.000000,979455.000000,21700245.000000,540330465.000000,912645.000000,15075345.000000,327494205.000000,15557295.000000,250947285.000000,280954665.000000,2
47175.000000,648720.000000,12572520.000000,286368570.000000,709410.000000,9093555.000000,163754625.000000,11575470.000000,137470245.000000,201702450.000000,7
57885.000000,1096500.000000,24232140.000000,581719260.000000,897855.000000,16725960.000000,368645340.000000,14896335.000000,275703450.000000,260780595.000000,6
56100.000000,967725.000000,21739005.000000,548963235.000000,894795.000000,14935860.000000,327539340.000000,15253335.000000,247318380.000000,274111485.000000,2
45135.000000,631890.000000,12464400.000000,288356040.000000,692070.000000,8901540.000000,161884200.000000,11406150.000000,134668050.000000,199625730.000000,7
40545.000000,646935.000000,13375005.000000,314244915.000000,715785.000000,11572155.000000,240348465.000000,12763005.000000,208547415.000000,229674165.000000,1
58395.000000,1116900.000000,24934410.000000,604386720.000000,918765.000000,17333370.000000,386673840.000000,15395115.000000,289623900.000000,271393695.000000,6
56610.000000,977415.000000,22087845.000000,561760665.000000,895050.000000,14779545.000000,323255595.000000,15152610.000000,240250035.000000,270970650.000000,2
44880.000000,631125.000000,12669165.000000,299392695.000000,683145.000000,8869410.000000,165225720.000000,11112645.000000,132776970.000000,191186505.000000,7
58140.000000,1106700.000000,24529980.000000,590190360.000000,906525.000000,16975350.000000,374998920.000000,15082995.000000,280591800.000000,264352635.000000,6
56610.000000,973590.000000,21934590.000000,556270260.000000,924120.000000,15412965.000000,339265005.000000,16027260.000000,259651455.000000,292104540.000000,2
48705.000000,695895.000000,13960485.000000,328512165.000000,755055.000000,10095195.000000,189479535.000000,12515145.000000,155800155.000000,219430305.000000,7
40800.000000,622200.000000,12502650.000000,288964470.000000,686715.000000,10857135.000000,222544875.000000,11748105.000000,191507805.000000,203807985.000000,1
56610.000000,1074315.000000,23879475.000000,575163975.000000,858585.000000,16169805.000000,359787405.000000,13906425.000000,262919025.000000,238051425.000000,6
56355.000000,971040.000000,21917250.000000,557580450.000000,900405.000000,15262005.000000,339048255.000000,15381855.000000,257788935.000000,277284195.000000,2
45645.000000,646170.000000,12828540.000000,299395500.000000,705840.000000,9641550.000000,183698940.000000,11468370.000000,149501400.000000,194406900.000000,7
43860.000000,703290.000000,14477880.000000,338261070.000000,748680.000000,12131625.000000,250509705.000000,12940740.000000,211411575.000000,226293630.000000,1
59925.000000,1140105.000000,25370205.000000,612511275.000000,942990.000000,17670990.000000,392698980.000000,15785520.000000,294214410.000000,277892880.000000,6
61200.000000,1066920.000000,23793540.000000,595707540.000000,962880.000000,16424550.000000,359846820.000000,16278180.000000,272754630.000000,291321690.000000,2
