0.76696163,0.15901387,0.83412933,0.29447854,0.74050635,0.23529412,0.70552146,0.74039930,0.74743617,0.74399579,0.17601171,0
0.32153392,0.56363189,0.46375841,0.55828220,0.29667720,0.66778076,0.44171780,0.29657668,0.30318832,0.29995584,0.01544673,2
0.27138644,0.64095056,0.37382129,0.71165645,0.26265824,0.72994655,0.28834355,0.26262292,0.26494455,0.26380947,0.01154027,7
0.47492626,0.40062177,0.61798471,0.44785276,0.44699368,0.51671124,0.55214721,0.44688070,0.45431051,0.45067799,0.03495746,3
0.34513274,0.54089129,0.48264745,0.56441718,0.32278481,0.64705884,0.43558282,0.32269442,0.32863876,0.32573253,0.01760815,2
0.26548672,0.65029782,0.36278856,0.73006135,0.25870255,0.73729944,0.26993865,0.25867510,0.26047963,0.25959736,0.01113400,7
0.46607670,0.40939906,0.60981703,0.45398772,0.43829113,0.52540106,0.54601228,0.43817875,0.44556946,0.44195607,0.03338841,3
0.32448378,0.55666262,0.47319984,0.53374231,0.29667720,0.66243315,0.46625766,0.29656476,0.30396104,0.30034491,0.01570452,2
0.26548672,0.64927500,0.36462432,0.72392637,0.25791138,0.73663104,0.27607360,0.25788075,0.25989571,0.25891060,0.01113400,7
0.31268436,0.57865500,0.44549429,0.59509200,0.29193038,0.67981285,0.40490797,0.29184642,0.29736680,0.29466784,0.01469341,2
0.45427728,0.41795266,0.60447896,0.44171780,0.42405063,0.53475934,0.55828220,0.42392838,0.43196839,0.42803755,0.03140400,5
0.26843658,0.64613014,0.36739799,0.72392637,0.26107594,0.73395723,0.27607360,0.26104617,0.26300403,0.26204681,0.01133586,7
0.41592920,0.46576339,0.55285066,0.52147239,0.39319620,0.57820857,0.47852761,0.39310426,0.39915103,0.39619470,0.02571007,3
0.35103244,0.52610672,0.50313097,0.50920248,0.32199368,0.63569516,0.49079755,0.32187623,0.32960027,0.32582390,0.01818565,2
0.25073746,0.66205555,0.35601965,0.70552146,0.23971519,0.74799466,0.29447854,0.23967060,0.24260242,0.24116904,0.01016174,7
0.41592920,0.45689622,0.56829393,0.46625766,0.38607594,0.57219249,0.53374231,0.38595521,0.39389589,0.39001364,0.02571007,3
0.34218290,0.53391409,0.49718171,0.50306749,0.31170887,0.64304811,0.49693251,0.31158561,0.31969142,0.31572843,0.01732518,2
0.46902654,0.38837215,0.64364201,0.33742332,0.42642406,0.51002675,0.66257668,0.42625174,0.43758360,0.43204334,0.03390351,5
0.20943953,0.71565276,0.30062711,0.75460124,0.20174050,0.79077542,0.24539877,0.20170936,0.20375724,0.20275602,0.00773711,7
0.39528024,0.47925752,0.54674315,0.48466256,0.36629745,0.59291446,0.51533741,0.36618024,0.37388939,0.37012032,0.02306017,3
0.34808260,0.53001857,0.49890414,0.51533741,0.31962025,0.63903743,0.48466256,0.31950513,0.32707584,0.32337445,0.01789495,2
0.24188791,0.67574126,0.34019566,0.73006135,0.23338607,0.75868982,0.26993865,0.23335169,0.23561309,0.23450747,0.00960670,7
0.43067846,0.44326577,0.57977760,0.46625766,0.40189874,0.55882353,0.53374231,0.40178233,0.40943748,0.40569481,0.02777279,3
0.33038348,0.55467141,0.47157139,0.55828220,0.30617088,0.65975934,0.44171780,0.30607295,0.31251329,0.30936456,0.01623043,2
0.18879056,0.73893911,0.27931648,0.75460124,0.17958860,0.80949199,0.24539877,0.17955139,0.18199903,0.18080236,0.00666981,7
0.41297936,0.46653581,0.55400264,0.50920248,0.38844937,0.57954544,0.49079755,0.38835016,0.39487490,0.39168489,0.02531511,3
0.36283186,0.50956500,0.52159601,0.47852761,0.33069620,0.62165773,0.52147239,0.33056623,0.33911401,0.33493492,0.01938872,2
0.19469027,0.73224634,0.28547093,0.75460124,0.18591772,0.80414438,0.24539877,0.18588224,0.18821566,0.18707483,0.00696576,7
0.41887906,0.45023903,0.57735282,0.44171780,0.38607594,0.56684494,0.55828220,0.38594326,0.39466858,0.39040270,0.02611076,3
0.35988200,0.51049346,0.52242988,0.46625766,0.32594937,0.62299466,0.53374231,0.32581213,0.33483788,0.33042511,0.01908178,2
0.19174041,0.73867488,0.27694941,0.77300614,0.18512659,0.80882353,0.22699386,0.18509983,0.18685904,0.18599895,0.00681691,7
0.40117994,0.47367102,0.55149090,0.48466256,0.37262657,0.58756685,0.51533741,0.37251109,0.38010603,0.37639278,0.02379056,3
0.54277289,0.34123850,0.66838139,0.43558282,0.51819623,0.45387700,0.56441718,0.51809680,0.52463394,0.52143788,0.04976971,2
0.79056048,0.13628413,0.86023003,0.23926380,0.75870252,0.20788769,0.76073617,0.75857365,0.76704758,0.76290464,0.20433533,8
0.45722714,0.41922879,0.59985995,0.46625766,0.43037975,0.53475934,0.53374231,0.43027115,0.43741232,0.43392095,0.03188898,3
0.70796460,0.19765863,0.80317301,0.30061349,0.67800635,0.28943852,0.69938648,0.67788517,0.68585378,0.68195784,0.12330585,0
0.51032448,0.36915967,0.64475739,0.44171780,0.48417720,0.48395723,0.55828220,0.48407146,0.49102640,0.48762608,0.04201226,2
0.77581120,0.15649669,0.83315402,0.31288344,0.75237340,0.22927807,0.68711656,0.75227863,0.75851285,0.75546491,0.18604718,8
0.52212387,0.35535142,0.65969598,0.41717792,0.49367088,0.47058824,0.58282208,0.49355581,0.50112402,0.49742386,0.04467551,3
0.75221241,0.16718769,0.82877105,0.28834355,0.72389239,0.24799465,0.71165645,0.72377783,0.73131073,0.72762781,0.16067910,0
0.51622421,0.36516681,0.64709002,0.44785276,0.49129745,0.47927809,0.55214721,0.49119663,0.49782693,0.49458534,0.04332264,2
0.74926251,0.16239579,0.83907264,0.24539877,0.71518987,0.24598931,0.75460124,0.71505207,0.72411507,0.71968406,0.15780580,8
0.48967552,0.38680416,0.63028806,0.44171780,0.46202531,0.50267380,0.55828220,0.46191347,0.46926817,0.46567240,0.03773803,3
0.68731564,0.21350747,0.78888196,0.31288344,0.65743673,0.30949199,0.68711656,0.65731585,0.66526335,0.66137779,0.10940742,0
0.54867256,0.33157521,0.68084908,0.40490797,0.52056962,0.44518715,0.59509200,0.52045596,0.52793109,0.52427644,0.05133542,2
0.79056048,0.13912132,0.85520595,0.25766870,0.76107597,0.20989305,0.74233127,0.76095670,0.76879930,0.76496500,0.20433533,8
0.50147492,0.37083086,0.64881706,0.40490797,0.46993670,0.48796791,0.59509200,0.46980914,0.47819802,0.47409663,0.04012285,3
0.63421828,0.24921724,0.76249516,0.30061349,0.59889239,0.35628343,0.69938648,0.59874952,0.60814589,0.60355192,0.08121643,0
0.52507377,0.35386738,0.65999037,0.42331287,0.49762657,0.46858290,0.57668710,0.49751556,0.50481623,0.50124687,0.04536838,2
0.78171092,0.14154667,0.85616738,0.23926380,0.74920887,0.21590909,0.76073617,0.74907738,0.75772262,0.75349593,0.19311756,8
0.45132744,0.42549634,0.59374762,0.47239265,0.42484176,0.54077542,0.52760738,0.42473465,0.43177959,0.42833525,0.03092622,3
0.72566372,0.18411313,0.81562573,0.28834355,0.69541138,0.27205881,0.71165645,0.69528902,0.70333588,0.69940168,0.13687864,0
0.48377582,0.39191654,0.62607557,0.44171780,0.45569620,0.50802141,0.55828220,0.45558262,0.46305156,0.45939994,0.03660006,2
0.83775812,0.10847457,0.88253212,0.23312883,0.80854428,0.16443850,0.76687115,0.80842614,0.81619674,0.81239766,0.27929983,8
0.51032448,0.36428776,0.65329528,0.41104296,0.48022151,0.48061496,0.58895707,0.48009977,0.48810688,0.48419213,0.04201226,3
0.69321531,0.20948550,0.79203522,0.31288344,0.66376585,0.30414438,0.68711656,0.66364670,0.67148000,0.66765022,0.11318381,0
0.54867256,0.33644217,0.67225599,0.43558282,0.52452534,0.44852942,0.56441718,0.52442765,0.53085059,0.52771038,0.05133542,2
0.78171092,0.14249140,0.85449886,0.24539877,0.75000000,0.21657754,0.75460124,0.74987173,0.75830656,0.75418270,0.19311756,8
0.51917404,0.35296461,0.66614902,0.38650307,0.48655063,0.46991980,0.61349696,0.48641869,0.49509621,0.49085370,0.04399366,3
0.74631268,0.16425270,0.83762789,0.24539877,0.71202534,0.24866310,0.75460124,0.71188664,0.72100675,0.71654785,0.15499312,0
0.49852508,0.37724310,0.63996005,0.42944786,0.46993670,0.49331552,0.57055217,0.46982107,0.47742531,0.47370753,0.03951261,2
0.74336284,0.17657490,0.81766492,0.31288344,0.71756327,0.25868985,0.68711656,0.71745896,0.72432137,0.72096628,0.15223952,8
0.52802360,0.34947208,0.66540033,0.41104296,0.49920887,0.46457219,0.58895707,0.49909231,0.50675678,0.50300956,0.04607250,3
0.73451328,0.18030649,0.81669044,0.30061349,0.70648736,0.26537433,0.69938648,0.70637399,0.71382862,0.71018398,0.14431863,0
0.46607670,0.41627502,0.59773660,0.49693251,0.44382912,0.53008020,0.50306749,0.44373912,0.44965678,0.44676360,0.03338841,2
0.69321531,0.20757526,0.79540956,0.30061349,0.66218352,0.30280748,0.69938648,0.66205806,0.67031223,0.66627669,0.11318381,8
0.51917404,0.35684437,0.65938610,0.41104296,0.48971519,0.47259358,0.58895707,0.48959604,0.49743181,0.49360085,0.04399366,3
0.63716817,0.24610643,0.76587629,0.29447854,0.60126585,0.35294119,0.70552146,0.60112059,0.61067027,0.60600138,0.08254580,0
0.48082596,0.39741960,0.61881608,0.46012270,0.45490506,0.51270056,0.53987730,0.45480022,0.46169493,0.45832404,0.03604411,2
0.74336284,0.17561929,0.81936818,0.30674848,0.71677214,0.25802138,0.69325155,0.71666461,0.72373748,0.72027951,0.15223952,8
0.48672566,0.38935640,0.62818623,0.44171780,0.45886075,0.50534761,0.55828220,0.45874804,0.46615985,0.46253616,0.03716465,3
0.64896756,0.23851043,0.77100730,0.30061349,0.61471522,0.34291443,0.69938648,0.61457664,0.62368745,0.61923313,0.08811501,0
0.54277289,0.34026313,0.67010689,0.42944786,0.51740509,0.45320857,0.57055217,0.51730245,0.52405006,0.52075112,0.04976971,3
0.13569322,0.83397287,0.16160886,0.95092022,0.14794303,0.87901068,0.04907975,0.14799258,0.14473425,0.14632727,0.00429453,1
0.71681416,0.19084983,0.80943149,0.29447854,0.68670887,0.28074867,0.70552146,0.68658710,0.69459480,0.69067979,0.12988497,0
0.23008850,0.69275367,0.32131028,0.75460124,0.22389241,0.77205884,0.24539877,0.22386734,0.22551544,0.22470967,0.00889777,7
0.49262536,0.39309144,0.61678463,0.49693251,0.47231013,0.50601602,0.50306749,0.47222796,0.47763163,0.47498971,0.03832037,3
0.07669616,0.90760291,0.08962709,0.96319020,0.08623417,0.93382353,0.03680982,0.08627275,0.08373573,0.08497611,0.00216419,1
0.72566372,0.18316147,0.81730771,0.28220859,0.69462025,0.27139038,0.71779144,0.69449466,0.70275193,0.69871491,0.13687864,0
0.21828909,0.70784789,0.30589524,0.76687115,0.21281646,0.78409094,0.23312883,0.21279432,0.21424998,0.21353830,0.00822255,7
0.52507377,0.35874915,0.65137529,0.45398772,0.50158226,0.47192514,0.54601228,0.50148726,0.50773579,0.50468081,0.04536838,3
0.13864307,0.82942200,0.16684760,0.94478530,0.15031646,0.87566847,0.05521473,0.15036367,0.14725865,0.14877672,0.00441402,1
0.74631268,0.17184623,0.82420790,0.29447854,0.71835440,0.25401071,0.70552146,0.71824133,0.72567797,0.72204214,0.15499312,0
0.24778761,0.66831023,0.34773779,0.72392637,0.23892406,0.75267380,0.27607360,0.23888820,0.24124582,0.24009316,0.00997444,7
0.55457228,0.33265379,0.67436302,0.44171780,0.53164560,0.44385028,0.55828220,0.53155285,0.53765112,0.53466964,0.05295375,3
0.06489675,0.92228431,0.07525834,0.96319020,0.07357595,0.94451874,0.03680982,0.07361105,0.07130247,0.07243115,0.00179126,1
0.85250735,0.10143761,0.88694453,0.23926380,0.82515824,0.15173797,0.76073617,0.82504761,0.83232224,0.82876563,0.30929124,0
0.20648968,0.71895570,0.29762182,0.75460124,0.19857594,0.79344922,0.24539877,0.19854394,0.20064892,0.19961977,0.00757915,7
0.48967552,0.39662203,0.61294740,0.50306749,0.46993670,0.50935829,0.49693251,0.46985686,0.47510722,0.47254029,0.03773803,3
0.14159292,0.82488000,0.17206933,0.93865031,0.15268987,0.87232620,0.06134969,0.15273476,0.14978307,0.15122618,0.00453488,1
0.74041295,0.17367943,0.82468587,0.28220859,0.71044302,0.25802138,0.71779144,0.71032184,0.71829355,0.71439612,0.14954351,0
0.22713864,0.69600123,0.31839293,0.75460124,0.22072785,0.77473265,0.24539877,0.22070192,0.22240713,0.22157344,0.00872588,7
0.48082596,0.40627789,0.60313612,0.51533741,0.46202531,0.51871657,0.48466256,0.46194926,0.46695006,0.46450514,0.03604411,3
0.12094396,0.85155416,0.14515808,0.95092022,0.13212025,0.89237970,0.04907975,0.13216546,0.12919267,0.13064609,0.00371685,1
0.73746312,0.17556003,0.82322454,0.28220859,0.70727849,0.26069519,0.71779144,0.70715642,0.71518523,0.71125984,0.14690368,0
0.23893805,0.68203151,0.33183095,0.74846625,0.23259494,0.76336896,0.25153375,0.23256928,0.23425649,0.23343159,0.00942620,7
0.51622421,0.37302113,0.63312703,0.49693251,0.49762657,0.48462567,0.50306749,0.49755135,0.50249815,0.50007963,0.04332264,3
0.14159292,0.82593733,0.17008279,0.94478530,0.15348101,0.87299466,0.05521473,0.15352909,0.15036698,0.15191296,0.00453488,1
0.73451328,0.17840020,0.82007164,0.28834355,0.70490509,0.26403743,0.71165645,0.70478529,0.71266079,0.70881039,0.14431863,0
0.24483776,0.67766190,0.33386186,0.76073617,0.24050634,0.75935829,0.23926380,0.24048881,0.24164093,0.24107765,0.00978943,7
0.51622421,0.36516681,0.64709002,0.44785276,0.49129745,0.47927809,0.55214721,0.49119663,0.49782693,0.49458534,0.04332264,3
0.10914455,0.86682075,0.12975857,0.95705521,0.12025317,0.90374333,0.04294479,0.12029810,0.11734331,0.11878793,0.00327740,1
0.72271389,0.18698590,0.81244409,0.29447854,0.69303799,0.27540106,0.70552146,0.69291794,0.70081145,0.69695222,0.13449946,0
0.32153392,0.58374172,0.42835587,0.68098158,0.31250000,0.68114972,0.31901839,0.31246346,0.31486639,0.31369159,0.01544673,7
0.50147492,0.38255304,0.62823063,0.47852761,0.47943038,0.49598929,0.52147239,0.47934121,0.48520485,0.48233807,0.04012285,3
0.11209439,0.86113942,0.13707528,0.94478530,0.12183544,0.89973265,0.05521473,0.12187484,0.11928382,0.12055059,0.00338544,1
0.69911504,0.20645174,0.79346389,0.31901839,0.67088610,0.29946524,0.68098158,0.67077190,0.67828053,0.67460948,0.11711214,0
0.22418879,0.69925672,0.31546324,0.75460124,0.21756329,0.77740639,0.24539877,0.21753649,0.21929881,0.21843719,0.00855607,7
0.50442475,0.38397929,0.62326199,0.50306749,0.48575950,0.49598929,0.49693251,0.48568401,0.49064878,0.48822147,0.04074275,3
0.14454277,0.82140326,0.17529312,0.93865031,0.15585443,0.86965239,0.06134969,0.15590018,0.15289138,0.15436241,0.00465711,1
0.74041295,0.17653738,0.81961548,0.30061349,0.71281648,0.26002672,0.69938648,0.71270484,0.72004527,0.71645647,0.14954351,0
0.35693216,0.54731143,0.46045536,0.67484665,0.34968355,0.64839572,0.32515338,0.34965423,0.35158229,0.35063964,0.01877900,7
0.38643068,0.51664096,0.48828447,0.66257668,0.37974682,0.62032086,0.33742332,0.37971979,0.38149765,0.38062844,0.02200248,4
0.58997053,0.29115009,0.72077805,0.35582823,0.55854428,0.40240642,0.64417177,0.55841720,0.56677628,0.56268942,0.06389602,5
0.71386433,0.19853029,0.79773039,0.33128834,0.68829113,0.28743315,0.66871166,0.68818772,0.69498992,0.69166428,0.12764736,9
0.69616520,0.21420331,0.78165197,0.35582823,0.67246836,0.30614972,0.64417177,0.67237252,0.67867565,0.67559397,0.11512853,6
0.37758112,0.52616400,0.47929552,0.66871166,0.37104431,0.62901068,0.33128834,0.37101787,0.37275660,0.37190652,0.02098824,4
0.59292036,0.28407165,0.73099220,0.32515338,0.55775315,0.39639038,0.67484665,0.55761093,0.56696504,0.56239176,0.06491343,5
0.72271389,0.19560419,0.79708916,0.34969324,0.70015824,0.28141710,0.65030676,0.70006698,0.70606661,0.70313334,0.13449946,9
0.70796460,0.20917931,0.78262222,0.37423313,0.68750000,0.29745990,0.62576687,0.68741721,0.69286060,0.69019932,0.12330585,6
0.33038348,0.57478124,0.43605885,0.68098158,0.32199368,0.67312837,0.31901839,0.32195973,0.32419136,0.32310030,0.01623043,4
0.53982300,0.32816118,0.69347829,0.33742332,0.50237340,0.44585562,0.66257668,0.50222194,0.51218319,0.50731307,0.04900594,5
0.62536871,0.26629135,0.73876303,0.36809817,0.59810126,0.37165776,0.63190186,0.59799099,0.60524386,0.60169786,0.07737075,9
0.65486723,0.24002558,0.76425588,0.33742332,0.62579113,0.34157753,0.66257668,0.62567353,0.63340753,0.62962633,0.09105871,6
0.34808260,0.56216270,0.44189560,0.71165645,0.34493670,0.66042781,0.28834355,0.34492397,0.34576076,0.34535167,0.01789495,4
0.45132744,0.41281655,0.61566055,0.39263803,0.41455695,0.53208554,0.60736197,0.41440824,0.42418885,0.41940701,0.03092622,5
0.65486723,0.24387372,0.75743568,0.36196318,0.62895572,0.34425133,0.63803679,0.62885088,0.63574314,0.63237345,0.09105871,9
0.65486723,0.23810744,0.76764035,0.32515338,0.62420887,0.34024063,0.67484665,0.62408483,0.63223970,0.62825274,0.09105871,6
0.30973452,0.59783244,0.41428578,0.69325155,0.30142406,0.69318181,0.30674848,0.30139044,0.30360094,0.30252022,0.01444881,4
0.54867256,0.32769942,0.68764192,0.38036808,0.51740509,0.44251338,0.61963189,0.51727861,0.52559549,0.52152926,0.05133542,5
0.70206487,0.20351182,0.79671001,0.31288344,0.67325950,0.29612300,0.68711656,0.67314297,0.68080497,0.67705894,0.11913559,9
0.67256635,0.23138112,0.76725304,0.36196318,0.64794302,0.32820857,0.63803679,0.64784342,0.65439302,0.65119088,0.10058625,6
0.31858408,0.58471566,0.42940587,0.66871166,0.30775318,0.68248665,0.33128834,0.30770937,0.31059027,0.30918178,0.01519232,4
0.46607670,0.39675784,0.63164014,0.37423313,0.42800632,0.51671124,0.62576687,0.42785233,0.43797871,0.43302783,0.03338841,5
0.58407080,0.29476264,0.71878481,0.34969324,0.55142403,0.40708557,0.65030676,0.55129200,0.55997574,0.55573016,0.06191329,9
0.59882003,0.28242266,0.72960496,0.34355828,0.56645572,0.39304814,0.65644169,0.56632477,0.57493341,0.57072461,0.06700217,6
0.38348082,0.52352732,0.47848570,0.68711656,0.37974682,0.62566847,0.31288344,0.37973174,0.38072494,0.38023934,0.02165968,4
0.58997053,0.28061664,0.73907959,0.28834355,0.54984176,0.39505348,0.71165645,0.54967946,0.56035334,0.55513477,0.06389602,5
0.67846608,0.22343200,0.77731538,0.33742332,0.65110761,0.32018715,0.66257668,0.65099692,0.65827405,0.65471619,0.10401256,9
0.74926251,0.17957015,0.80849290,0.35582823,0.72943038,0.25802138,0.64417177,0.72935015,0.73462534,0.73204625,0.15780580,6
0.32743362,0.58081073,0.42798281,0.69938648,0.32120255,0.67780751,0.30061349,0.32117733,0.32283473,0.32202441,0.01596573,4
0.47787610,0.39024684,0.63364857,0.39877301,0.44382912,0.50868982,0.60122699,0.44369140,0.45274758,0.44831994,0.03549663,5
0.57227141,0.30112600,0.71634126,0.33128834,0.53639239,0.41577539,0.66871166,0.53624731,0.54579073,0.54112488,0.05814639,9
0.62831861,0.25450990,0.75737184,0.30674848,0.59335440,0.36229947,0.69325155,0.59321302,0.60251313,0.59796625,0.07862942,6
0.35398230,0.55632335,0.44683912,0.71165645,0.35126582,0.65508020,0.28834355,0.35125482,0.35197741,0.35162413,0.01848031,4
0.56932151,0.29867399,0.72271293,0.30061349,0.52927214,0.41510695,0.69938648,0.52911019,0.53976291,0.53455472,0.05724410,5
0.57817107,0.30515933,0.70492375,0.38650307,0.54984176,0.41644385,0.61349696,0.54972720,0.55726254,0.55357844,0.05999765,9
0.70796460,0.20821382,0.78435832,0.36809817,0.68670887,0.29679143,0.63190186,0.68662286,0.69227672,0.68951249,0.12330585,6
0.35398230,0.55225003,0.45429587,0.68711656,0.34810126,0.65240639,0.31288344,0.34807748,0.34964177,0.34887698,0.01848031,4
0.43362832,0.42692900,0.60542423,0.38036808,0.39398733,0.54679143,0.61963189,0.39382699,0.40437114,0.39921603,0.02820364,5
0.66076696,0.23679033,0.76586521,0.34355828,0.63291138,0.33689839,0.65644169,0.63279873,0.64020807,0.63658559,0.09411496,9
0.65191740,0.25275573,0.74367648,0.40490797,0.63132912,0.35160428,0.59509200,0.63124585,0.63672215,0.63404471,0.08957310,6
0.37758112,0.51708347,0.49569494,0.61349696,0.36392406,0.62299466,0.38650307,0.36386880,0.36750147,0.36572543,0.02098824,6
0.37758112,0.49916241,0.52717763,0.50306749,0.34968355,0.61096257,0.49693251,0.34957072,0.35699120,0.35336325,0.02098824,2
0.25663716,0.64454192,0.38120598,0.63803679,0.23734178,0.73529410,0.36196318,0.23726372,0.24239613,0.23988685,0.01054339,7
0.38053098,0.50922871,0.50702369,0.58282208,0.36313292,0.61697859,0.41717792,0.36306253,0.36769027,0.36542773,0.02132163,6
0.35988200,0.51936066,0.50726557,0.52147239,0.33306962,0.62901068,0.47852761,0.33296117,0.34009302,0.33660620,0.01908178,2
0.23303835,0.67624354,0.34760952,0.67484665,0.21677215,0.76069516,0.32515338,0.21670637,0.22103302,0.21891768,0.00907176,7
0.17994100,0.77607906,0.22090803,0.91411042,0.19066456,0.83489305,0.08588957,0.19070794,0.18785557,0.18925011,0.00623873,1
0.38643068,0.50456321,0.51004070,0.58895707,0.37025318,0.61229944,0.41104296,0.37018773,0.37449080,0.37238699,0.02200248,6
0.36578172,0.51457471,0.51051986,0.52760738,0.34018987,0.62433153,0.47239265,0.34008637,0.34689355,0.34356546,0.01969988,2
0.23008850,0.67745644,0.34817708,0.66257668,0.21202531,0.76203209,0.33742332,0.21195225,0.21675690,0.21440786,0.00889777,7
0.38348082,0.50939512,0.50408232,0.60122699,0.36867088,0.61631018,0.39877301,0.36861098,0.37255028,0.37062433,0.02165968,6
0.36578172,0.51457471,0.51051986,0.52760738,0.34018987,0.62433153,0.47239265,0.34008637,0.34689355,0.34356546,0.01969988,2
0.27433628,0.62564892,0.39806035,0.63803679,0.25632912,0.71925133,0.36196318,0.25625628,0.26104602,0.25870427,0.01174727,7
0.18289086,0.77060121,0.22792354,0.90184051,0.19224684,0.83088237,0.09815951,0.19228467,0.18979608,0.19101277,0.00638074,1
0.36578172,0.52253169,0.49662513,0.57668710,0.34651899,0.62967914,0.42331287,0.34644109,0.35156479,0.34905976,0.01969988,6
0.36283186,0.51449120,0.51316297,0.50920248,0.33465189,0.62500000,0.49079755,0.33453792,0.34203354,0.33836886,0.01938872,2
0.23893805,0.66978782,0.35344213,0.67484665,0.22310127,0.75534761,0.32515338,0.22303721,0.22724965,0.22519015,0.00942620,7
0.21828909,0.72967881,0.26568022,0.89570552,0.22943038,0.79812837,0.10429448,0.22947544,0.22651196,0.22796084,0.00822255,1
0.40412980,0.48975939,0.52059191,0.60122699,0.39082280,0.59759361,0.39877301,0.39076898,0.39430851,0.39257801,0.02416359,6
0.41887906,0.46104410,0.55862230,0.50920248,0.39477849,0.57419789,0.49079755,0.39468101,0.40109152,0.39795735,0.02611076,2
0.29203540,0.60804939,0.41272762,0.64417177,0.27610761,0.70387703,0.35582823,0.27604318,0.28027982,0.27820849,0.01304604,7
0.72861356,0.18506183,0.81204170,0.30674848,0.70094937,0.27139038,0.69325155,0.70083749,0.70819587,0.70459831,0.13930739,6
0.46902654,0.44368407,0.54523396,0.68098158,0.47072786,0.54745990,0.31901839,0.47073472,0.47028220,0.47050345,0.03390351,4
0.21238938,0.71338546,0.30179197,0.76073617,0.20569620,0.78877008,0.23926380,0.20566913,0.20744945,0.20657904,0.00789699,7
0.48672566,0.38157323,0.64170933,0.39263803,0.45253164,0.50000000,0.60736197,0.45239335,0.46148863,0.45704186,0.03716465,3
0.63421828,0.26073793,0.74221659,0.37423313,0.60838610,0.36430481,0.62576687,0.60828161,0.61515272,0.61179334,0.08121643,6
