4841323.619632,-2357029.812940,27996.809816,-1157378.065979,3462490.904908,-483879.876548,3275741.258045,7
4470517.474747,12518774.756998,-853981.262626,-6933761.695575,1919816.868687,-2264580.889875,4326268.031493,15
5676116.884273,2063966.402980,-142742.492582,-812327.850910,1835434.005935,-444598.630876,1111387.397969,17
5023611.134328,-3571758.094631,120350.104478,170291.708487,3498937.970149,-116168.095389,2505290.548363,7
4765420.065147,14287593.501682,-883442.100977,-7689815.608388,2054074.006515,-2580110.933219,5017205.580855,15
5914550.526316,6465661.329640,-170581.578947,-2377016.445060,2278158.070175,-191581.366574,1493924.489587,17
4784514.321767,999632.608047,67159.921136,-75443.638856,3147671.735016,-768543.809521,520344.566570,7
4155874.838710,13314514.453694,-713890.322581,-5745840.554977,1510386.021505,-1943824.264077,3145241.519636,15
5552320.243902,3358041.451517,-38728.902439,-1023549.748662,1724194.939024,-645831.643367,868454.190214,17
5717904.230769,-685037.130177,-60523.269231,-974373.860947,3991508.695055,223364.641801,2474159.921432,7
5163052.431611,12134688.771722,-1050815.471125,-7674775.070722,2320092.310030,-2926296.235253,6452763.246644,15
6585782.320000,5563158.339627,-243123.120000,-277683.135360,2717275.920000,147560.293760,1969335.411840,17
4555266.840391,103153.450965,31874.169381,-85989.033518,2631580.065147,-45288.042207,721537.019597,7
4192813.451957,13120546.845531,-789942.811388,-6373275.794253,1735023.629893,-2663921.266955,4057815.016147,15
5451106.666667,4420707.283951,-57422.222222,-339986.008230,1727914.629630,-179379.149520,571640.080018,17
4984628.727273,-3334033.874380,101800.636364,196955.846281,3516889.681818,209420.667769,2451342.181267,7
4765455.730519,14304967.490196,-883902.029221,-7766533.371036,2060005.081169,-2552108.550873,4949023.070606,15
6505629.224377,4762636.105539,-62407.188366,-404854.916514,2471214.182825,135296.387113,1648389.850523,17
4642516.923077,-308548.155819,108348.846154,-877555.927022,2474977.692308,24565.838264,1232880.907298,7
4106020.812721,12131313.319182,-786450.636042,-5601819.068661,1877821.802120,-2837715.224188,4376650.785376,15
5443543.373494,4512382.204964,-71366.204819,-270668.859776,2051481.144578,-736545.050080,1252921.863841,17
4904355.420561,-462612.852651,-252869.439252,-1952753.398550,3497190.747664,151213.225609,3319267.229161,7
4456886.622517,9994662.561291,-1104974.105960,-8216406.568133,2128470.645695,-1127077.856234,4994033.939739,15
6240762.253521,4867030.765721,-312238.521127,-1189939.678834,2378025.126761,289889.129339,969677.190161,17
4529808.295082,-1202186.106208,167853.540984,-834600.172857,2417856.491803,100421.519162,1436641.036496,7
4089093.191489,13623641.543685,-804128.936170,-6327019.981892,1780797.021277,-2213635.029425,3527100.947638,15
5588429.457831,5686616.339817,-33821.295181,-266731.314051,2062012.183735,-244409.032697,884421.161181,17
4692889.312500,208901.538281,228213.843750,-339756.162891,3154852.828125,-430586.515430,1715724.653027,7
3914214.794776,12752312.119765,-724742.350746,-5250487.449042,1435882.164179,-1844863.337603,2873251.212965,15
5661967.003012,6249120.137447,-57873.478916,-1465625.950519,2025163.147590,-1304273.987970,1293283.123367,17
5743903.093220,1517460.680839,139794.025424,-478707.595518,3195234.279661,-337696.771043,2514829.925309,7
5490683.859649,230949.508567,62422.807018,1313912.401765,3189096.359649,-733805.462193,788922.080127,7
5790517.918994,1600582.226834,207821.438547,-2206458.900159,3284876.522346,-835970.102837,2824327.927187,7
5592505.657895,-972964.626039,271946.315789,-3171590.480148,3347135.964912,-1492850.814097,2045804.609623,7
5549116.290801,1234597.778355,-109976.884273,879390.562918,3159153.382789,-1258376.741100,2658860.927806,7
4460135.919732,1049181.827944,390951.672241,-622873.243812,2070898.494983,-314950.525386,1490480.148432,7
4439370.398671,-301956.285030,223590.099668,-153975.699164,2458762.524917,-1374958.243728,731635.256344,7
4371210.000000,2097630.000000,74970.000000,75427.123746,2033388.762542,-253243.143813,999265.417501,7
5476012.678571,51869.768282,468479.017857,-964530.109481,2960786.026786,-918900.893389,2672510.103369,7
4327732.029520,2929549.317956,-262936.051661,-762337.376534,1931360.590406,-492492.939775,2009149.517300,7
5149941.791531,281091.498053,55709.609121,19662.177742,2758814.267101,-307615.367060,3710364.040998,7
6634102.434018,-6696979.551173,342360.307918,2337667.323853,2878758.563050,-1294455.834874,932161.286109,16
4846024.888179,12284658.668048,-918892.907348,-7408930.924680,2079514.408946,-3172825.447437,4518879.964070,15
5820511.894737,-2066571.762881,336715.421053,318183.462050,3534552.315789,-340476.932410,1929900.634903,13
6630878.250000,-4254490.072059,441879.750000,1136567.519118,2661824.250000,-494247.913235,539109.701471,16
4636797.190635,13172054.176351,-925370.267559,-7493022.324023,1972949.498328,-2761056.176105,4664225.288531,15
5148038.571429,-519617.539016,483430.714286,-750016.944778,3162747.142857,-302274.027611,1697579.275710,13
6711442.035398,-5548486.826690,412197.345133,665314.391103,2630449.115044,-784216.323910,629782.700290,16
4311787.113402,13447690.678074,-748753.608247,-6622292.399830,1843982.989691,-3043047.175045,4196596.812980,15
5060978.347826,-1232432.179962,573288.782609,-206774.361437,2983482.260870,-338370.943667,1932553.007183,13
6952314.052478,-7113196.062185,450399.139942,1549482.692288,2650144.373178,-743320.279263,483443.521577,16
3604330.739300,11228714.105437,-624783.735409,-4840362.443035,1349227.821012,-1819102.073612,2533295.119835,15
7067058.309456,-6192143.542910,198734.140401,898653.758959,3091769.054441,-920492.772021,495057.771693,16
4239572.937063,12711539.954521,-795088.216783,-7327735.179960,2018954.475524,-2346116.358013,5056042.160008,15
5788432.717678,-2634359.061619,524619.102902,-945000.796987,3481856.121372,-80599.346774,2398507.422254,13
7086686.681034,-7822217.853993,394070.991379,1624412.844580,2732658.405172,-739537.315943,1062795.659681,16
4749085.114007,13061302.243525,-868628.843648,-7301840.103715,2020382.442997,-3121777.897007,4834542.421564,15
5569267.438017,-2862646.406666,431394.669421,-1046189.527013,2784251.570248,-167008.372720,1307363.389568,13
6852383.515850,-5871533.687515,425556.786744,873279.670166,2666979.596542,-835048.903861,1166690.572881,16
4788632.540717,12889916.675615,-965851.123779,-7604272.452175,2056315.016287,-2971158.596855,4740885.038674,15
5368882.172131,-1458643.272866,381866.680328,445443.470841,3398395.450820,-86395.544209,1937704.909970,13
6630673.442137,-4402642.420555,501203.635015,1163004.228575,2606989.851632,-511738.669839,590723.112909,16
4252181.063830,12582372.483778,-792957.765957,-6663105.018108,1794603.191489,-2440790.314622,3944567.179719,15
5205423.050847,-1052416.719334,545380.169492,-852373.358230,3104153.898305,-180675.374892,1705844.513071,13
6561356.756757,-5677325.960555,464106.891892,969875.684198,2560316.396396,-512286.307524,589688.768228,16
4167661.921708,12936638.543585,-711548.914591,-6526572.731792,1738234.270463,-2793496.251504,3930718.812705,15
